Date,Time,date_time,air_temp,wind_direction,wind_speed,wind_gust
,,,Fahrenheit,Degrees,Miles/hour,Miles/hour
09/26/24,10:51,09/26/24-10:51,64.94,270,6.91,
09/26/24,10:13,09/26/24-10:13,62.96,,3.45,
09/26/24,09:51,09/26/24-09:51,62.96,240,4.6,
09/26/24,08:51,09/26/24-08:51,60.98,0,0,
09/26/24,07:51,09/26/24-07:51,59,60,4.6,
09/26/24,06:51,09/26/24-06:51,57.02,60,3.45,
09/26/24,05:51,09/26/24-05:51,53.96,80,3.45,
09/26/24,05:36,09/26/24-05:36,53.96,0,0,
09/26/24,05:26,09/26/24-05:26,55.94,0,0,
09/26/24,05:18,09/26/24-05:18,55.04,0,0,
09/26/24,04:51,09/26/24-04:51,53.96,70,3.45,
09/26/24,03:51,09/26/24-03:51,55.04,0,0,
09/26/24,02:51,09/26/24-02:51,53.96,70,3.45,
09/26/24,01:51,09/26/24-01:51,57.02,0,0,
09/26/24,00:51,09/26/24-00:51,57.92,0,0,
09/25/24,23:51,09/25/24-23:51,59,90,4.6,
09/25/24,22:51,09/25/24-22:51,59,70,3.45,
09/25/24,21:51,09/25/24-21:51,60.98,0,0,
09/25/24,20:51,09/25/24-20:51,60.98,310,3.45,
09/25/24,19:51,09/25/24-19:51,62.96,290,10.36,
09/25/24,18:51,09/25/24-18:51,64.04,280,13.81,
09/25/24,17:51,09/25/24-17:51,66.02,270,14.96,
09/25/24,16:51,09/25/24-16:51,66.92,260,14.96,
09/25/24,15:51,09/25/24-15:51,69.08,270,11.51,
09/25/24,14:51,09/25/24-14:51,68,270,13.81,
09/25/24,14:16,09/25/24-14:16,68,270,11.51,
09/25/24,13:51,09/25/24-13:51,66.92,290,11.51,17.26
09/25/24,12:51,09/25/24-12:51,66.92,280,9.21,
09/25/24,11:51,09/25/24-11:51,66.02,280,10.36,
09/25/24,10:51,09/25/24-10:51,64.04,270,8.06,
09/25/24,10:14,09/25/24-10:14,64.04,250,6.91,
09/25/24,09:51,09/25/24-09:51,62.96,280,6.91,
09/25/24,08:51,09/25/24-08:51,62.96,340,3.45,
09/25/24,07:51,09/25/24-07:51,62.06,0,0,
09/25/24,06:51,09/25/24-06:51,60.98,0,0,
09/25/24,05:51,09/25/24-05:51,60.98,310,4.6,
09/25/24,05:33,09/25/24-05:33,60.98,290,5.75,
09/25/24,05:23,09/25/24-05:23,60.98,270,3.45,
09/25/24,04:51,09/25/24-04:51,60.98,270,4.6,
09/25/24,03:51,09/25/24-03:51,60.98,270,4.6,
09/25/24,03:49,09/25/24-03:49,60.8,260,4.6,
09/25/24,02:51,09/25/24-02:51,62.06,290,4.6,
09/25/24,01:51,09/25/24-01:51,62.06,310,3.45,
09/25/24,01:17,09/25/24-01:17,62.06,0,0,
09/25/24,00:51,09/25/24-00:51,60.98,280,4.6,
09/24/24,23:51,09/24/24-23:51,62.06,330,4.6,
09/24/24,22:51,09/24/24-22:51,60.98,320,4.6,
09/24/24,21:51,09/24/24-21:51,62.06,270,6.91,
09/24/24,20:51,09/24/24-20:51,62.06,270,6.91,
09/24/24,19:51,09/24/24-19:51,62.06,280,5.75,
09/24/24,18:51,09/24/24-18:51,62.96,280,10.36,
09/24/24,17:51,09/24/24-17:51,62.96,280,11.51,
09/24/24,17:41,09/24/24-17:41,64.04,270,10.36,
09/24/24,16:51,09/24/24-16:51,64.94,280,12.66,
09/24/24,15:51,09/24/24-15:51,66.02,280,13.81,
09/24/24,14:51,09/24/24-14:51,66.92,270,9.21,
09/24/24,14:49,09/24/24-14:49,68,260,11.51,
09/24/24,14:22,09/24/24-14:22,68,260,8.06,
09/24/24,13:51,09/24/24-13:51,68,280,9.21,
09/24/24,13:17,09/24/24-13:17,69.08,,4.6,
09/24/24,12:51,09/24/24-12:51,66.92,220,4.6,
09/24/24,11:51,09/24/24-11:51,64.04,260,4.6,
09/24/24,10:51,09/24/24-10:51,64.04,240,5.75,
09/24/24,09:51,09/24/24-09:51,64.04,210,3.45,
09/24/24,08:51,09/24/24-08:51,62.96,0,0,
09/24/24,07:51,09/24/24-07:51,62.06,0,0,
09/24/24,06:51,09/24/24-06:51,62.06,0,0,
09/24/24,05:51,09/24/24-05:51,62.06,200,3.45,
09/24/24,05:46,09/24/24-05:46,62.6,190,3.45,
09/24/24,04:51,09/24/24-04:51,62.96,170,4.6,
09/24/24,04:02,09/24/24-04:02,62.96,0,0,
09/24/24,03:51,09/24/24-03:51,62.06,0,0,
09/24/24,02:51,09/24/24-02:51,62.06,0,0,
09/24/24,01:51,09/24/24-01:51,60.98,200,3.45,
09/24/24,00:51,09/24/24-00:51,62.06,,3.45,
09/24/24,00:41,09/24/24-00:41,60.98,0,0,
09/24/24,00:33,09/24/24-00:33,62.06,160,4.6,
09/24/24,00:26,09/24/24-00:26,62.06,190,4.6,
09/23/24,23:51,09/23/24-23:51,62.06,0,0,
09/23/24,23:35,09/23/24-23:35,60.98,0,0,
09/23/24,23:13,09/23/24-23:13,62.06,270,3.45,
09/23/24,23:03,09/23/24-23:03,62.06,310,3.45,
09/23/24,22:51,09/23/24-22:51,62.06,330,3.45,
09/23/24,22:27,09/23/24-22:27,62.06,280,5.75,
09/23/24,22:06,09/23/24-22:06,62.06,300,5.75,
09/23/24,21:51,09/23/24-21:51,62.06,290,6.91,
09/23/24,21:14,09/23/24-21:14,62.06,290,6.91,
09/23/24,20:58,09/23/24-20:58,62.06,300,8.06,
09/23/24,20:51,09/23/24-20:51,62.06,300,9.21,
09/23/24,20:27,09/23/24-20:27,62.06,290,9.21,
09/23/24,20:20,09/23/24-20:20,62.06,290,9.21,
09/23/24,19:51,09/23/24-19:51,62.06,280,10.36,
09/23/24,19:20,09/23/24-19:20,62.06,300,10.36,
09/23/24,18:51,09/23/24-18:51,62.96,290,9.21,
09/23/24,18:43,09/23/24-18:43,62.96,280,9.21,
09/23/24,18:34,09/23/24-18:34,62.96,300,12.66,
09/23/24,18:14,09/23/24-18:14,62.96,280,12.66,
09/23/24,17:51,09/23/24-17:51,62.96,290,12.66,
09/23/24,17:47,09/23/24-17:47,62.6,280,12.66,
09/23/24,16:51,09/23/24-16:51,64.04,280,10.36,
09/23/24,16:30,09/23/24-16:30,62.96,270,10.36,
09/23/24,15:51,09/23/24-15:51,64.04,250,8.06,
09/23/24,14:51,09/23/24-14:51,66.02,260,9.21,
09/23/24,13:51,09/23/24-13:51,66.02,260,6.91,
09/23/24,12:51,09/23/24-12:51,66.92,270,5.75,
09/23/24,12:11,09/23/24-12:11,66.02,,6.91,
09/23/24,11:51,09/23/24-11:51,66.92,240,6.91,
09/23/24,11:19,09/23/24-11:19,66.92,0,0,
09/23/24,10:51,09/23/24-10:51,66.92,,3.45,
09/23/24,10:36,09/23/24-10:36,64.94,0,0,
09/23/24,09:51,09/23/24-09:51,62.06,0,0,
09/23/24,09:38,09/23/24-09:38,62.06,0,0,
09/23/24,09:18,09/23/24-09:18,60.98,0,0,
09/23/24,08:51,09/23/24-08:51,60.98,0,0,
09/23/24,08:40,09/23/24-08:40,60.8,0,0,
09/23/24,08:26,09/23/24-08:26,60.98,0,0,
09/23/24,08:05,09/23/24-08:05,60.8,0,0,
09/23/24,07:51,09/23/24-07:51,59,0,0,
09/23/24,06:51,09/23/24-06:51,59,0,0,
09/23/24,06:48,09/23/24-06:48,59,0,0,
09/23/24,06:26,09/23/24-06:26,59,350,3.45,
09/23/24,05:51,09/23/24-05:51,60.08,20,4.6,
09/23/24,05:16,09/23/24-05:16,60.98,0,0,
09/23/24,05:04,09/23/24-05:04,60.08,0,0,
09/23/24,04:51,09/23/24-04:51,60.08,0,0,
09/23/24,04:44,09/23/24-04:44,60.98,50,4.6,
09/23/24,04:27,09/23/24-04:27,60.98,0,0,
09/23/24,03:51,09/23/24-03:51,60.98,350,3.45,
09/23/24,02:51,09/23/24-02:51,60.98,280,3.45,
09/23/24,01:51,09/23/24-01:51,60.98,0,0,
09/23/24,01:49,09/23/24-01:49,60.8,0,0,
09/23/24,01:37,09/23/24-01:37,60.98,0,0,
09/23/24,01:01,09/23/24-01:01,60.98,0,0,
09/23/24,00:49,09/23/24-00:49,60.98,0,0,
09/23/24,00:48,09/23/24-00:48,60.8,0,0,
09/22/24,23:51,09/22/24-23:51,62.06,0,0,
09/22/24,22:51,09/22/24-22:51,62.06,310,3.45,
09/22/24,22:31,09/22/24-22:31,62.06,300,4.6,
09/22/24,21:51,09/22/24-21:51,62.06,300,5.75,
09/22/24,19:51,09/22/24-19:51,60.98,290,8.06,
09/22/24,18:51,09/22/24-18:51,62.06,300,5.75,
09/22/24,18:32,09/22/24-18:32,62.06,300,9.21,
09/22/24,17:51,09/22/24-17:51,62.96,300,8.06,
09/22/24,16:51,09/22/24-16:51,64.04,270,11.51,
09/22/24,15:51,09/22/24-15:51,66.02,280,11.51,
09/22/24,14:51,09/22/24-14:51,66.02,270,13.81,
09/22/24,13:51,09/22/24-13:51,66.02,260,8.06,
09/22/24,12:51,09/22/24-12:51,66.02,260,9.21,
09/22/24,11:51,09/22/24-11:51,66.02,260,10.36,
09/22/24,10:51,09/22/24-10:51,66.02,290,5.75,
09/22/24,09:51,09/22/24-09:51,64.94,260,3.45,
09/22/24,08:51,09/22/24-08:51,64.04,0,0,
09/22/24,07:51,09/22/24-07:51,62.96,50,3.45,
09/22/24,06:51,09/22/24-06:51,62.06,40,3.45,
09/22/24,05:51,09/22/24-05:51,62.06,60,4.6,
09/22/24,04:51,09/22/24-04:51,62.96,90,3.45,
09/22/24,03:51,09/22/24-03:51,62.06,0,0,
09/22/24,03:16,09/22/24-03:16,62.06,0,0,
09/22/24,03:05,09/22/24-03:05,60.98,0,0,
09/22/24,02:51,09/22/24-02:51,60.08,0,0,
09/22/24,01:51,09/22/24-01:51,60.08,0,0,
09/22/24,00:51,09/22/24-00:51,62.06,0,0,
09/21/24,23:58,09/21/24-23:58,62.96,0,0,
09/21/24,23:51,09/21/24-23:51,62.96,0,0,
09/21/24,22:51,09/21/24-22:51,64.04,290,3.45,
09/21/24,21:51,09/21/24-21:51,62.96,280,4.6,
09/21/24,21:38,09/21/24-21:38,62.96,290,3.45,
09/21/24,21:25,09/21/24-21:25,62.6,290,4.6,
09/21/24,21:16,09/21/24-21:16,62.96,290,5.75,
09/21/24,20:51,09/21/24-20:51,62.96,290,6.91,
09/21/24,19:51,09/21/24-19:51,64.04,280,5.75,
09/21/24,18:51,09/21/24-18:51,64.04,280,9.21,
09/21/24,17:51,09/21/24-17:51,66.92,280,11.51,
09/21/24,16:51,09/21/24-16:51,69.08,280,12.66,
09/21/24,15:51,09/21/24-15:51,69.98,260,11.51,
09/21/24,15:04,09/21/24-15:04,71.06,270,11.51,
09/21/24,14:51,09/21/24-14:51,69.98,250,11.51,
09/21/24,13:51,09/21/24-13:51,71.06,250,9.21,
09/21/24,12:51,09/21/24-12:51,69.08,250,10.36,
09/21/24,11:51,09/21/24-11:51,69.98,240,6.91,
09/21/24,10:51,09/21/24-10:51,69.08,0,0,
09/21/24,09:51,09/21/24-09:51,66.92,50,8.06,
09/21/24,08:51,09/21/24-08:51,64.94,60,8.06,
09/21/24,07:51,09/21/24-07:51,62.06,50,6.91,
09/21/24,06:51,09/21/24-06:51,60.08,70,3.45,
09/21/24,05:51,09/21/24-05:51,60.08,40,4.6,
09/21/24,05:40,09/21/24-05:40,60.8,50,3.45,
09/21/24,04:51,09/21/24-04:51,62.06,0,0,
09/21/24,03:51,09/21/24-03:51,60.98,0,0,
09/21/24,03:24,09/21/24-03:24,60.98,0,0,
09/21/24,02:51,09/21/24-02:51,60.08,0,0,
09/21/24,02:03,09/21/24-02:03,60.98,0,0,
09/21/24,01:51,09/21/24-01:51,60.98,30,3.45,
09/21/24,01:25,09/21/24-01:25,62.6,30,3.45,
09/21/24,00:51,09/21/24-00:51,62.96,0,0,
09/20/24,23:51,09/20/24-23:51,62.96,0,0,
09/20/24,22:51,09/20/24-22:51,62.96,310,3.45,
09/20/24,21:58,09/20/24-21:58,62.06,0,0,
09/20/24,21:51,09/20/24-21:51,62.06,270,4.6,
09/20/24,21:33,09/20/24-21:33,62.06,280,3.45,
09/20/24,20:51,09/20/24-20:51,62.06,290,6.91,
09/20/24,19:51,09/20/24-19:51,62.96,280,8.06,
09/20/24,18:51,09/20/24-18:51,62.96,270,10.36,
09/20/24,17:51,09/20/24-17:51,64.94,270,12.66,
09/20/24,16:51,09/20/24-16:51,66.92,280,12.66,
09/20/24,15:51,09/20/24-15:51,69.08,260,12.66,
09/20/24,14:51,09/20/24-14:51,69.98,260,13.81,
09/20/24,13:51,09/20/24-13:51,69.98,280,14.96,
09/20/24,12:51,09/20/24-12:51,69.98,250,10.36,
09/20/24,11:51,09/20/24-11:51,69.08,280,12.66,
09/20/24,10:51,09/20/24-10:51,69.08,,3.45,
09/19/24,23:14,09/19/24-23:14,64.04,320,3.45,
09/19/24,23:06,09/19/24-23:06,62.96,0,0,
09/19/24,22:51,09/19/24-22:51,62.96,0,0,
09/19/24,21:51,09/19/24-21:51,64.04,240,5.75,
09/19/24,20:51,09/19/24-20:51,64.04,260,5.75,
09/19/24,19:51,09/19/24-19:51,64.94,280,11.51,
09/19/24,18:51,09/19/24-18:51,64.94,280,13.81,
09/19/24,17:51,09/19/24-17:51,68,280,16.11,
09/19/24,16:51,09/19/24-16:51,69.98,260,10.36,
09/19/24,15:51,09/19/24-15:51,71.06,250,12.66,
09/19/24,15:38,09/19/24-15:38,71.06,270,11.51,20.71
09/19/24,14:51,09/19/24-14:51,71.96,260,11.51,
09/19/24,13:51,09/19/24-13:51,71.06,260,10.36,
09/19/24,12:51,09/19/24-12:51,69.98,270,6.91,
09/19/24,11:58,09/19/24-11:58,69.08,260,6.91,
09/19/24,11:51,09/19/24-11:51,68,260,8.06,
09/19/24,10:59,09/19/24-10:59,68,250,9.21,
09/19/24,10:51,09/19/24-10:51,68,250,10.36,
09/19/24,09:51,09/19/24-09:51,69.08,30,3.45,
09/19/24,08:51,09/19/24-08:51,64.94,70,5.75,
09/19/24,07:51,09/19/24-07:51,60.98,60,8.06,
09/19/24,06:51,09/19/24-06:51,60.08,50,5.75,
09/19/24,05:51,09/19/24-05:51,59,50,4.6,
09/19/24,05:34,09/19/24-05:34,60.08,60,8.06,
09/19/24,05:10,09/19/24-05:10,60.8,40,4.6,
09/19/24,04:51,09/19/24-04:51,60.08,10,3.45,
09/19/24,03:51,09/19/24-03:51,60.98,60,4.6,
09/19/24,03:35,09/19/24-03:35,60.8,50,3.45,
09/19/24,02:51,09/19/24-02:51,62.96,30,3.45,
09/19/24,02:00,09/19/24-02:00,62.96,0,0,
09/19/24,01:51,09/19/24-01:51,62.96,0,0,
09/19/24,01:34,09/19/24-01:34,62.96,260,3.45,
09/19/24,00:51,09/19/24-00:51,62.96,260,5.75,
09/18/24,23:51,09/18/24-23:51,64.04,0,0,
09/18/24,23:38,09/18/24-23:38,64.04,0,0,
09/18/24,22:51,09/18/24-22:51,62.96,0,0,
09/18/24,21:51,09/18/24-21:51,62.96,270,3.45,
09/18/24,21:16,09/18/24-21:16,62.96,270,6.91,
09/18/24,20:58,09/18/24-20:58,62.96,270,6.91,
09/18/24,20:51,09/18/24-20:51,62.96,270,8.06,
09/18/24,19:51,09/18/24-19:51,62.96,280,6.91,
09/18/24,18:51,09/18/24-18:51,64.04,280,11.51,
09/18/24,17:51,09/18/24-17:51,66.02,270,13.81,
09/18/24,16:51,09/18/24-16:51,68,280,12.66,
09/18/24,15:51,09/18/24-15:51,69.98,240,9.21,
09/18/24,14:51,09/18/24-14:51,69.98,250,6.91,
09/18/24,13:51,09/18/24-13:51,71.06,230,8.06,
09/18/24,12:51,09/18/24-12:51,69.08,180,8.06,
09/18/24,11:51,09/18/24-11:51,69.08,240,11.51,
09/18/24,11:30,09/18/24-11:30,69.08,180,9.21,
09/18/24,10:51,09/18/24-10:51,69.98,170,9.21,
09/18/24,09:51,09/18/24-09:51,68,140,6.91,
09/18/24,09:13,09/18/24-09:13,66.92,0,0,
09/18/24,08:51,09/18/24-08:51,66.92,40,3.45,
09/18/24,07:51,09/18/24-07:51,60.08,40,4.6,
09/18/24,06:51,09/18/24-06:51,57.02,50,4.6,
09/18/24,05:51,09/18/24-05:51,57.02,40,4.6,
09/18/24,04:51,09/18/24-04:51,57.02,60,3.45,
09/18/24,03:51,09/18/24-03:51,57.02,60,5.75,
09/18/24,02:51,09/18/24-02:51,57.92,0,0,
09/18/24,01:51,09/18/24-01:51,59,0,0,
09/18/24,00:51,09/18/24-00:51,60.08,50,4.6,
09/17/24,23:51,09/17/24-23:51,60.08,40,3.45,
09/17/24,22:51,09/17/24-22:51,60.98,50,4.6,
09/17/24,21:51,09/17/24-21:51,62.96,90,4.6,
09/17/24,20:51,09/17/24-20:51,64.04,0,0,
09/17/24,19:51,09/17/24-19:51,64.04,240,4.6,
09/17/24,18:51,09/17/24-18:51,64.04,270,9.21,
09/17/24,17:51,09/17/24-17:51,66.02,280,11.51,
09/17/24,16:51,09/17/24-16:51,68,250,11.51,
09/17/24,15:51,09/17/24-15:51,69.08,270,13.81,
09/17/24,14:51,09/17/24-14:51,69.98,260,12.66,
09/17/24,13:51,09/17/24-13:51,69.08,250,10.36,17.26
09/17/24,12:51,09/17/24-12:51,69.98,240,6.91,18.41
09/17/24,11:51,09/17/24-11:51,69.98,260,11.51,
09/17/24,10:51,09/17/24-10:51,69.08,250,10.36,
09/17/24,09:51,09/17/24-09:51,66.92,,4.6,
09/17/24,08:51,09/17/24-08:51,64.94,70,5.75,
09/17/24,07:51,09/17/24-07:51,59,20,3.45,
09/17/24,06:51,09/17/24-06:51,55.94,40,4.6,
09/17/24,05:51,09/17/24-05:51,55.94,40,4.6,
09/17/24,04:51,09/17/24-04:51,57.02,50,5.75,
09/17/24,03:51,09/17/24-03:51,57.02,40,5.75,
09/17/24,02:51,09/17/24-02:51,57.02,50,5.75,
09/17/24,01:51,09/17/24-01:51,59,60,6.91,
09/17/24,00:51,09/17/24-00:51,59,80,6.91,
09/16/24,23:51,09/16/24-23:51,60.08,60,8.06,
09/16/24,22:51,09/16/24-22:51,60.98,300,6.91,
09/16/24,21:51,09/16/24-21:51,62.96,280,16.11,
09/16/24,20:51,09/16/24-20:51,62.96,280,19.56,27.62
09/16/24,19:51,09/16/24-19:51,64.04,270,21.86,32.22
09/16/24,18:51,09/16/24-18:51,64.94,280,20.71,33.37
09/16/24,17:51,09/16/24-17:51,66.92,280,20.71,33.37
09/16/24,16:51,09/16/24-16:51,69.08,280,24.17,37.98
09/16/24,15:51,09/16/24-15:51,69.98,270,25.32,34.52
09/16/24,14:51,09/16/24-14:51,71.06,270,24.17,
09/16/24,13:51,09/16/24-13:51,69.98,260,25.32,
09/16/24,12:51,09/16/24-12:51,69.98,250,20.71,
09/16/24,11:51,09/16/24-11:51,69.98,270,19.56,
09/16/24,10:51,09/16/24-10:51,69.08,270,14.96,
09/16/24,09:51,09/16/24-09:51,68,250,12.66,
09/16/24,08:51,09/16/24-08:51,66.92,280,10.36,
09/16/24,07:51,09/16/24-07:51,62.96,270,8.06,
09/16/24,06:51,09/16/24-06:51,62.96,270,9.21,
09/16/24,06:03,09/16/24-06:03,62.96,270,8.06,
09/16/24,05:51,09/16/24-05:51,62.96,270,9.21,
09/16/24,05:29,09/16/24-05:29,64.04,280,6.91,
09/16/24,04:51,09/16/24-04:51,64.04,280,8.06,
09/16/24,04:17,09/16/24-04:17,64.94,230,3.45,
09/16/24,03:51,09/16/24-03:51,64.94,260,9.21,
09/16/24,02:51,09/16/24-02:51,64.04,270,8.06,
09/16/24,02:10,09/16/24-02:10,64.4,0,0,
09/16/24,01:51,09/16/24-01:51,64.94,0,0,
09/16/24,00:51,09/16/24-00:51,64.94,240,3.45,
09/15/24,23:51,09/15/24-23:51,64.04,260,9.21,
09/15/24,22:51,09/15/24-22:51,64.04,250,5.75,
09/15/24,21:51,09/15/24-21:51,64.04,0,0,
09/15/24,20:51,09/15/24-20:51,64.04,280,4.6,
09/15/24,19:51,09/15/24-19:51,64.94,280,9.21,
09/15/24,19:01,09/15/24-19:01,64.94,280,13.81,
09/15/24,18:51,09/15/24-18:51,64.94,290,13.81,
09/15/24,17:51,09/15/24-17:51,66.02,290,12.66,
09/15/24,17:09,09/15/24-17:09,69.08,280,16.11,
09/15/24,16:51,09/15/24-16:51,69.08,280,14.96,
09/15/24,15:51,09/15/24-15:51,69.08,260,14.96,
09/15/24,14:51,09/15/24-14:51,69.98,280,16.11,
09/15/24,14:12,09/15/24-14:12,71.06,280,13.81,
09/15/24,13:51,09/15/24-13:51,69.98,270,12.66,
09/15/24,12:51,09/15/24-12:51,68,290,13.81,
09/15/24,12:48,09/15/24-12:48,69.8,290,13.81,
09/15/24,11:51,09/15/24-11:51,68,270,10.36,
09/15/24,10:51,09/15/24-10:51,68,280,6.91,
09/15/24,10:20,09/15/24-10:20,66.2,310,5.75,
09/15/24,10:13,09/15/24-10:13,66.92,310,6.91,
09/15/24,09:51,09/15/24-09:51,66.02,280,5.75,
09/15/24,09:35,09/15/24-09:35,66.2,280,4.6,
09/15/24,08:51,09/15/24-08:51,64.04,290,3.45,
09/15/24,07:51,09/15/24-07:51,62.96,310,6.91,
09/15/24,07:00,09/15/24-07:00,62.6,320,4.6,
09/15/24,06:51,09/15/24-06:51,62.96,330,4.6,
09/15/24,06:06,09/15/24-06:06,62.06,320,5.75,
09/15/24,05:51,09/15/24-05:51,62.06,300,4.6,
09/15/24,04:51,09/15/24-04:51,62.96,280,4.6,
09/15/24,03:51,09/15/24-03:51,62.96,300,3.45,
09/15/24,03:21,09/15/24-03:21,62.96,290,3.45,
09/15/24,02:51,09/15/24-02:51,64.04,280,3.45,
09/15/24,01:51,09/15/24-01:51,64.04,260,4.6,
09/15/24,01:43,09/15/24-01:43,64.04,260,3.45,
09/15/24,01:04,09/15/24-01:04,64.04,270,4.6,
09/15/24,00:51,09/15/24-00:51,64.04,280,4.6,
09/14/24,23:51,09/14/24-23:51,64.04,270,6.91,
09/14/24,22:51,09/14/24-22:51,64.04,280,9.21,
09/14/24,21:51,09/14/24-21:51,64.04,280,10.36,
09/14/24,20:51,09/14/24-20:51,64.04,270,9.21,
09/14/24,20:48,09/14/24-20:48,64.4,270,9.21,
09/14/24,19:51,09/14/24-19:51,64.04,280,10.36,
09/14/24,19:34,09/14/24-19:34,64.04,270,9.21,
09/14/24,18:51,09/14/24-18:51,64.94,260,10.36,
09/14/24,17:51,09/14/24-17:51,66.92,270,11.51,
09/14/24,16:51,09/14/24-16:51,69.98,280,11.51,
09/14/24,15:51,09/14/24-15:51,71.06,270,12.66,
09/14/24,14:58,09/14/24-14:58,71.06,290,13.81,
09/14/24,14:51,09/14/24-14:51,71.06,280,13.81,
09/14/24,13:51,09/14/24-13:51,69.98,300,10.36,
09/14/24,12:51,09/14/24-12:51,66.92,290,9.21,
09/14/24,11:51,09/14/24-11:51,66.92,260,5.75,
09/14/24,11:14,09/14/24-11:14,66.92,0,0,
09/14/24,10:51,09/14/24-10:51,66.02,,3.45,
09/14/24,10:07,09/14/24-10:07,64.94,310,3.45,
09/14/24,09:51,09/14/24-09:51,64.04,340,3.45,
09/14/24,08:51,09/14/24-08:51,62.96,320,4.6,
09/14/24,07:56,09/14/24-07:56,62.96,290,5.75,
09/14/24,07:51,09/14/24-07:51,62.96,290,5.75,
09/14/24,07:40,09/14/24-07:40,62.6,290,4.6,
09/14/24,07:18,09/14/24-07:18,62.96,290,4.6,
09/14/24,07:12,09/14/24-07:12,62.06,290,4.6,
09/14/24,06:51,09/14/24-06:51,62.06,280,6.91,
09/14/24,06:07,09/14/24-06:07,62.96,270,5.75,
09/14/24,05:51,09/14/24-05:51,62.96,280,5.75,
09/14/24,05:36,09/14/24-05:36,62.96,260,6.91,
09/14/24,05:15,09/14/24-05:15,62.96,280,3.45,
09/14/24,04:51,09/14/24-04:51,62.96,290,3.45,
09/14/24,04:25,09/14/24-04:25,62.6,280,4.6,
09/14/24,03:51,09/14/24-03:51,62.96,0,0,
09/14/24,02:51,09/14/24-02:51,62.96,270,3.45,
09/14/24,01:51,09/14/24-01:51,62.96,270,4.6,
09/14/24,00:51,09/14/24-00:51,64.04,30,3.45,
09/13/24,23:51,09/13/24-23:51,62.96,300,4.6,
09/13/24,22:51,09/13/24-22:51,62.96,0,0,
09/13/24,21:51,09/13/24-21:51,64.04,300,5.75,
09/13/24,20:51,09/13/24-20:51,64.94,260,6.91,
09/13/24,19:51,09/13/24-19:51,64.94,280,8.06,
09/13/24,18:51,09/13/24-18:51,64.94,280,9.21,
09/13/24,17:51,09/13/24-17:51,66.92,270,11.51,
09/13/24,17:39,09/13/24-17:39,68,280,11.51,
09/13/24,16:51,09/13/24-16:51,69.98,290,10.36,
09/13/24,15:51,09/13/24-15:51,71.96,270,13.81,
09/13/24,14:51,09/13/24-14:51,73.04,250,10.36,
09/13/24,14:01,09/13/24-14:01,73.04,270,12.66,
09/13/24,13:51,09/13/24-13:51,73.94,260,12.66,
09/13/24,12:51,09/13/24-12:51,73.94,270,11.51,
09/13/24,12:37,09/13/24-12:37,71.96,240,9.21,
09/13/24,11:51,09/13/24-11:51,73.04,280,12.66,
09/13/24,10:51,09/13/24-10:51,71.06,250,3.45,
09/13/24,09:51,09/13/24-09:51,69.98,30,5.75,
09/13/24,08:51,09/13/24-08:51,66.92,30,5.75,
09/13/24,07:51,09/13/24-07:51,64.04,40,4.6,
09/13/24,06:51,09/13/24-06:51,60.98,70,3.45,
09/13/24,05:51,09/13/24-05:51,60.98,80,3.45,
09/13/24,05:47,09/13/24-05:47,60.8,80,3.45,
09/13/24,05:32,09/13/24-05:32,62.06,0,0,
09/13/24,05:25,09/13/24-05:25,62.6,0,0,
09/13/24,05:10,09/13/24-05:10,62.6,0,0,
09/13/24,04:51,09/13/24-04:51,64.04,0,0,
09/13/24,04:22,09/13/24-04:22,64.94,130,3.45,
09/13/24,03:51,09/13/24-03:51,66.02,170,3.45,
09/13/24,03:14,09/13/24-03:14,66.02,,6.91,
09/13/24,02:51,09/13/24-02:51,64.04,0,0,
09/13/24,02:47,09/13/24-02:47,62.6,0,0,
09/13/24,02:34,09/13/24-02:34,62.06,0,0,
09/13/24,01:51,09/13/24-01:51,62.96,90,3.45,
09/13/24,00:51,09/13/24-00:51,62.96,0,0,
09/12/24,23:51,09/12/24-23:51,62.96,0,0,
09/12/24,22:51,09/12/24-22:51,64.04,0,0,
09/12/24,21:51,09/12/24-21:51,64.94,0,0,
09/12/24,20:51,09/12/24-20:51,64.04,0,0,
09/12/24,19:51,09/12/24-19:51,64.04,290,4.6,
09/12/24,18:51,09/12/24-18:51,66.02,290,6.91,
09/12/24,17:51,09/12/24-17:51,68,280,10.36,
09/12/24,16:51,09/12/24-16:51,69.98,280,10.36,
09/12/24,15:51,09/12/24-15:51,71.06,270,10.36,
09/12/24,14:51,09/12/24-14:51,71.06,250,11.51,17.26
09/12/24,13:51,09/12/24-13:51,71.96,260,9.21,
09/12/24,12:51,09/12/24-12:51,71.96,230,10.36,
09/12/24,11:51,09/12/24-11:51,71.06,240,5.75,
09/12/24,11:12,09/12/24-11:12,69.98,240,4.6,
09/12/24,10:51,09/12/24-10:51,68,280,6.91,
09/12/24,10:28,09/12/24-10:28,68,300,4.6,
09/12/24,10:19,09/12/24-10:19,66.92,0,0,
09/12/24,10:05,09/12/24-10:05,68,300,6.91,
09/12/24,09:51,09/12/24-09:51,66.02,300,4.6,
09/12/24,08:51,09/12/24-08:51,64.04,,3.45,
09/12/24,07:51,09/12/24-07:51,62.06,0,0,
09/12/24,06:51,09/12/24-06:51,57.92,60,3.45,
09/12/24,06:47,09/12/24-06:47,57.2,70,3.45,
